.id,date,name,variable,value
rmetadata,2012-09-15,SChamberlain,deletions,353
rmetadata,2012-09-24,SChamberlain,deletions,36
rAltmetric,2012-11-08,karthikram,additions,12
rAltmetric,2012-10-03,karthikram,additions,4
rAltmetric,2012-11-08,karthikram,additions,8
rAltmetric,2012-09-28,karthikram,additions,1
rAltmetric,2012-09-28,karthikram,additions,115
rAltmetric,2012-10-01,karthikram,additions,4
rAltmetric,2012-10-02,karthikram,additions,1
rAltmetric,2012-09-28,karthikram,additions,10
rAltmetric,2012-09-29,karthikram,additions,2
rAltmetric,2012-09-28,karthikram,additions,76
rAltmetric,2013-01-22,karthikram,additions,3
rAltmetric,2012-09-29,karthikram,additions,1
rAltmetric,2012-09-28,karthikram,additions,75
rAltmetric,2012-09-29,karthikram,additions,5
rAltmetric,2013-01-18,karthikram,additions,9
rAltmetric,2012-09-29,karthikram,additions,24
rAltmetric,2012-09-28,karthikram,additions,8
rAltmetric,2012-09-29,karthikram,additions,0
rAltmetric,2012-10-03,karthikram,additions,1
rAltmetric,2012-09-29,karthikram,additions,11
rAltmetric,2012-09-28,karthikram,additions,1
rAltmetric,2012-09-29,karthikram,additions,1
rAltmetric,2012-09-28,karthikram,additions,3
rAltmetric,2012-09-29,karthikram,additions,1
rAltmetric,2012-11-09,karthikram,additions,1
rAltmetric,2012-09-30,karthikram,additions,1
rAltmetric,2012-10-02,karthikram,additions,51
rAltmetric,2012-09-29,karthikram,additions,0
rAltmetric,2012-10-01,karthikram,additions,65
rAltmetric,2012-09-29,karthikram,additions,1
rAltmetric,2012-09-28,karthikram,additions,1
rAltmetric,2012-09-28,karthikram,additions,8
rAltmetric,2012-09-28,karthikram,additions,1
rAltmetric,2012-10-02,karthikram,additions,8
rAltmetric,2012-09-29,karthikram,additions,9
rAltmetric,2012-10-02,karthikram,additions,16
rAltmetric,2012-09-28,karthikram,additions,60
rAltmetric,2012-09-28,karthikram,additions,1
rAltmetric,2012-09-28,karthikram,additions,1
rAltmetric,2012-09-28,karthikram,additions,31
rAltmetric,2012-11-08,karthikram,additions,125
rAltmetric,2012-09-29,karthikram,additions,8
rAltmetric,2012-09-29,karthikram,additions,1
rAltmetric,2012-09-29,karthikram,additions,1
rAltmetric,2012-11-08,karthikram,additions,0
rAltmetric,2012-09-28,karthikram,additions,1
rAltmetric,2012-09-28,karthikram,additions,1
rAltmetric,2012-09-28,karthikram,additions,0
rAltmetric,2012-09-29,karthikram,additions,2
rAltmetric,2012-09-28,karthikram,additions,0
rAltmetric,2012-09-29,karthikram,additions,0
rAltmetric,2012-09-29,karthikram,additions,1
rAltmetric,2012-09-29,karthikram,additions,3
rAltmetric,2012-09-29,karthikram,additions,2
rAltmetric,2012-11-08,karthikram,additions,0
rAltmetric,2012-09-29,karthikram,additions,1
rAltmetric,2012-11-08,karthikram,additions,4
rAltmetric,2013-01-18,karthikram,additions,2
rAltmetric,2012-09-28,karthikram,additions,7
rAltmetric,2012-09-29,karthikram,additions,32
rAltmetric,2012-09-28,karthikram,additions,10
rAltmetric,2012-09-28,karthikram,additions,0
rAltmetric,2012-09-29,karthikram,additions,1
rAltmetric,2012-09-28,karthikram,additions,1
rAltmetric,2012-09-29,karthikram,additions,1
rAltmetric,2012-09-28,karthikram,additions,182
rAltmetric,2012-09-28,karthikram,additions,13
rAltmetric,2012-11-08,karthikram,deletions,10
rAltmetric,2012-10-03,karthikram,deletions,4
rAltmetric,2012-11-08,karthikram,deletions,4
rAltmetric,2012-09-28,karthikram,deletions,1
rAltmetric,2012-09-28,karthikram,deletions,33
rAltmetric,2012-10-01,karthikram,deletions,0
rAltmetric,2012-10-02,karthikram,deletions,1
rAltmetric,2012-09-28,karthikram,deletions,6
rAltmetric,2012-09-29,karthikram,deletions,2
rAltmetric,2012-09-28,karthikram,deletions,13
rAltmetric,2013-01-22,karthikram,deletions,3
rAltmetric,2012-09-29,karthikram,deletions,1
rAltmetric,2012-09-28,karthikram,deletions,2
rAltmetric,2012-09-29,karthikram,deletions,4
rAltmetric,2013-01-18,karthikram,deletions,5
rAltmetric,2012-09-29,karthikram,deletions,1
rAltmetric,2012-09-28,karthikram,deletions,1
rAltmetric,2012-09-29,karthikram,deletions,21
rAltmetric,2012-10-03,karthikram,deletions,1
rAltmetric,2012-09-29,karthikram,deletions,11
rAltmetric,2012-09-28,karthikram,deletions,1
rAltmetric,2012-09-29,karthikram,deletions,1
rAltmetric,2012-09-28,karthikram,deletions,2
rAltmetric,2012-09-29,karthikram,deletions,1
rAltmetric,2012-11-09,karthikram,deletions,1
rAltmetric,2012-09-30,karthikram,deletions,1
rAltmetric,2012-10-02,karthikram,deletions,20
rAltmetric,2012-09-29,karthikram,deletions,27
rAltmetric,2012-10-01,karthikram,deletions,8
rAltmetric,2012-09-29,karthikram,deletions,1
rAltmetric,2012-09-28,karthikram,deletions,0
rAltmetric,2012-09-28,karthikram,deletions,7
rAltmetric,2012-09-28,karthikram,deletions,1
rAltmetric,2012-10-02,karthikram,deletions,7
rAltmetric,2012-09-29,karthikram,deletions,5
rAltmetric,2012-10-02,karthikram,deletions,2
rAltmetric,2012-09-28,karthikram,deletions,0
rAltmetric,2012-09-28,karthikram,deletions,0
rAltmetric,2012-09-28,karthikram,deletions,1
rAltmetric,2012-09-28,karthikram,deletions,8
rAltmetric,2012-11-08,karthikram,deletions,1
rAltmetric,2012-09-29,karthikram,deletions,8
rAltmetric,2012-09-29,karthikram,deletions,1
rAltmetric,2012-09-29,karthikram,deletions,1
rAltmetric,2012-11-08,karthikram,deletions,0
rAltmetric,2012-09-28,karthikram,deletions,1
rAltmetric,2012-09-28,karthikram,deletions,1
rAltmetric,2012-09-28,karthikram,deletions,53
rAltmetric,2012-09-29,karthikram,deletions,2
rAltmetric,2012-09-28,karthikram,deletions,14
rAltmetric,2012-09-29,karthikram,deletions,1
rAltmetric,2012-09-29,karthikram,deletions,1
rAltmetric,2012-09-29,karthikram,deletions,3
rAltmetric,2012-09-29,karthikram,deletions,2
rAltmetric,2012-11-08,karthikram,deletions,139
rAltmetric,2012-09-29,karthikram,deletions,1
rAltmetric,2012-11-08,karthikram,deletions,0
rAltmetric,2013-01-18,karthikram,deletions,1
rAltmetric,2012-09-28,karthikram,deletions,0
rAltmetric,2012-09-29,karthikram,deletions,25
rAltmetric,2012-09-28,karthikram,deletions,6
rAltmetric,2012-09-28,karthikram,deletions,0
rAltmetric,2012-09-29,karthikram,deletions,1
rAltmetric,2012-09-28,karthikram,deletions,1
rAltmetric,2012-09-29,karthikram,deletions,1
rAltmetric,2012-09-28,karthikram,deletions,0
rAltmetric,2012-09-28,karthikram,deletions,8
rorcid,2013-02-11,SChamberlain,additions,176
rorcid,2013-02-22,SChamberlain,additions,1
rorcid,2013-02-11,SChamberlain,additions,2
rorcid,2013-02-22,SChamberlain,additions,210
rorcid,2012-11-19,SChamberlain,additions,2
rorcid,2013-02-11,SChamberlain,additions,51
rorcid,2013-02-11,SChamberlain,additions,7
rorcid,2012-11-03,SChamberlain,additions,257
rorcid,2012-11-13,SChamberlain,additions,9
rorcid,2012-11-13,SChamberlain,additions,7
rorcid,2013-02-22,SChamberlain,additions,3
rorcid,2012-11-03,SChamberlain,additions,1
rorcid,2012-11-03,SChamberlain,additions,4
rorcid,2012-11-13,SChamberlain,additions,29
rorcid,2013-02-11,SChamberlain,additions,10
rorcid,2012-11-19,SChamberlain,additions,44
rorcid,2013-02-11,SChamberlain,deletions,26
rorcid,2013-02-22,SChamberlain,deletions,1
rorcid,2013-02-11,SChamberlain,deletions,0
rorcid,2013-02-22,SChamberlain,deletions,11
rorcid,2012-11-19,SChamberlain,deletions,18
rorcid,2013-02-11,SChamberlain,deletions,30
rorcid,2013-02-11,SChamberlain,deletions,17
rorcid,2012-11-03,SChamberlain,deletions,3
rorcid,2012-11-13,SChamberlain,deletions,2
rorcid,2012-11-13,SChamberlain,deletions,2
rorcid,2013-02-22,SChamberlain,deletions,1
rorcid,2012-11-03,SChamberlain,deletions,0
rorcid,2012-11-03,SChamberlain,deletions,0
rorcid,2012-11-13,SChamberlain,deletions,7
rorcid,2013-02-11,SChamberlain,deletions,6
rorcid,2012-11-19,SChamberlain,deletions,19
elife,2013-01-24,SChamberlain,additions,3
elife,2013-01-27,SChamberlain,additions,70
elife,2012-11-03,SChamberlain,additions,4
elife,2013-01-24,SChamberlain,additions,226
elife,2012-11-13,SChamberlain,additions,20
elife,2013-01-24,SChamberlain,additions,1
elife,2012-11-03,SChamberlain,additions,41
elife,2013-01-25,SChamberlain,additions,0
elife,2013-01-24,SChamberlain,deletions,3
elife,2013-01-27,SChamberlain,deletions,19
elife,2012-11-03,SChamberlain,deletions,0
elife,2013-01-24,SChamberlain,deletions,31
elife,2012-11-13,SChamberlain,deletions,0
elife,2013-01-24,SChamberlain,deletions,7
elife,2012-11-03,SChamberlain,deletions,3
elife,2013-01-25,SChamberlain,deletions,9
neotoma,2013-01-29,karthikram,additions,3
neotoma,2013-01-29,karthikram,deletions,0
usgs,2013-02-07,SChamberlain,additions,13
usgs,2013-02-07,SChamberlain,additions,4
usgs,2013-02-07,SChamberlain,additions,0
usgs,2013-02-12,SChamberlain,additions,75
usgs,2013-02-07,SChamberlain,additions,1
usgs,2013-02-07,SChamberlain,additions,353
usgs,2013-02-07,SChamberlain,additions,1
usgs,2013-02-07,SChamberlain,additions,2
usgs,2013-02-07,SChamberlain,deletions,133
usgs,2013-02-07,SChamberlain,deletions,0
usgs,2013-02-07,SChamberlain,deletions,0
usgs,2013-02-12,SChamberlain,deletions,0
usgs,2013-02-07,SChamberlain,deletions,1
usgs,2013-02-07,SChamberlain,deletions,3
usgs,2013-02-07,SChamberlain,deletions,1
usgs,2013-02-07,SChamberlain,deletions,4
challenge,2013-02-12,karthikram,additions,7
challenge,2013-02-12,karthikram,additions,4
challenge,2013-02-12,karthikram,deletions,3
challenge,2013-02-12,karthikram,deletions,0
rodash,2013-03-03,SChamberlain,additions,4
rodash,2013-03-04,SChamberlain,additions,34
rodash,2013-03-03,SChamberlain,additions,5
rodash,2013-03-04,SChamberlain,additions,12
rodash,2013-03-04,SChamberlain,additions,5
rodash,2013-03-04,SChamberlain,additions,0
rodash,2013-03-04,SChamberlain,additions,0
rodash,2013-03-04,SChamberlain,additions,205
rodash,2013-03-03,SChamberlain,additions,0
rodash,2013-03-03,SChamberlain,additions,1
rodash,2013-03-03,SChamberlain,additions,1
rodash,2013-03-03,SChamberlain,additions,3
rodash,2013-03-03,SChamberlain,additions,174
rodash,2013-03-03,SChamberlain,additions,5525
rodash,2013-03-03,SChamberlain,deletions,0
rodash,2013-03-04,SChamberlain,deletions,54
rodash,2013-03-03,SChamberlain,deletions,2
rodash,2013-03-04,SChamberlain,deletions,4
rodash,2013-03-04,SChamberlain,deletions,8
rodash,2013-03-04,SChamberlain,deletions,0
rodash,2013-03-04,SChamberlain,deletions,0
rodash,2013-03-04,SChamberlain,deletions,111
rodash,2013-03-03,SChamberlain,deletions,16
rodash,2013-03-03,SChamberlain,deletions,1
rodash,2013-03-03,SChamberlain,deletions,0
rodash,2013-03-03,SChamberlain,deletions,3
rodash,2013-03-03,SChamberlain,deletions,15
rodash,2013-03-03,SChamberlain,deletions,3
rWBclimate,2013-03-06,emhart,additions,7
rWBclimate,2013-03-06,emhart,additions,57
rWBclimate,2013-03-06,emhart,additions,0
rWBclimate,2013-03-07,emhart,additions,19
rWBclimate,2013-03-06,emhart,deletions,0
rWBclimate,2013-03-06,emhart,deletions,0
rWBclimate,2013-03-06,emhart,deletions,7
rWBclimate,2013-03-07,emhart,deletions,5
rfigshare,2012-12-20,cboettig,additions,3042
rfigshare,2012-11-03,cboettig,additions,1
rfigshare,2012-09-10,cboettig,additions,112
rfigshare,2012-09-08,SChamberlain,additions,175
rfigshare,2012-11-03,cboettig,additions,4
rfigshare,2012-09-10,cboettig,additions,92
rfigshare,2012-06-13,cboettig,additions,4
rfigshare,2012-06-20,cboettig,additions,2
rfigshare,2012-09-20,emhart,additions,12
rfigshare,2012-09-09,SChamberlain,additions,175
rfigshare,2012-11-21,cboettig,additions,13
rfigshare,2012-09-06,cboettig,additions,346
rfigshare,2012-11-03,cboettig,additions,1
rfigshare,2012-09-13,karthikram,additions,3
rfigshare,2012-09-30,cboettig,additions,14
rfigshare,2012-09-10,cboettig,additions,0
rfigshare,2012-09-07,cboettig,additions,17
rfigshare,2012-09-10,emhart,additions,4
rfigshare,2012-09-07,cboettig,additions,619
rfigshare,2012-11-03,cboettig,additions,96
rfigshare,2012-09-07,cboettig,additions,3
rfigshare,2012-09-10,emhart,additions,1
rfigshare,2012-09-07,cboettig,additions,106
rfigshare,2012-09-10,cboettig,additions,37
rfigshare,2012-09-07,cboettig,additions,6
rfigshare,2012-08-30,cboettig,additions,25
rfigshare,2012-08-30,cboettig,additions,13
rfigshare,2012-08-30,cboettig,additions,12
rfigshare,2012-09-07,cboettig,additions,8
rfigshare,2012-12-20,cboettig,additions,42
rfigshare,2012-09-10,cboettig,additions,2
rfigshare,2012-09-13,karthikram,additions,21
rfigshare,2012-09-07,cboettig,additions,1
rfigshare,2012-09-07,cboettig,additions,225
rfigshare,2012-09-07,cboettig,additions,612
rfigshare,2012-09-07,cboettig,additions,124
rfigshare,2013-02-13,cboettig,additions,14
rfigshare,2012-11-22,cboettig,additions,1
rfigshare,2012-12-20,cboettig,additions,40
rfigshare,2012-09-07,cboettig,additions,109
rfigshare,2012-12-20,cboettig,additions,33
rfigshare,2012-09-10,cboettig,additions,13
rfigshare,2012-09-07,cboettig,additions,70
rfigshare,2012-10-17,cboettig,additions,543
rfigshare,2012-09-07,cboettig,additions,74
rfigshare,2012-07-04,cboettig,additions,0
rfigshare,2012-12-20,cboettig,additions,92
rfigshare,2012-09-10,cboettig,additions,4
rfigshare,2012-12-20,cboettig,additions,4
rfigshare,2012-09-10,cboettig,additions,84
rfigshare,2012-09-13,karthikram,additions,3
rfigshare,2012-06-28,cboettig,additions,97
rfigshare,2013-02-11,cboettig,additions,30
rfigshare,2012-09-07,cboettig,additions,21
rfigshare,2012-11-02,cboettig,additions,42
rfigshare,2012-09-21,emhart,additions,27
rfigshare,2012-09-10,cboettig,additions,8
rfigshare,2012-09-07,cboettig,additions,179
rfigshare,2012-12-20,cboettig,additions,42
rfigshare,2012-11-22,cboettig,additions,74
rfigshare,2013-02-05,cboettig,additions,28
rfigshare,2012-09-10,cboettig,additions,6
rfigshare,2012-08-30,cboettig,additions,8
rfigshare,2012-09-10,cboettig,additions,2
rfigshare,2012-09-07,cboettig,additions,2
rfigshare,2012-12-20,cboettig,additions,39
rfigshare,2012-11-21,cboettig,additions,130
rfigshare,2012-09-07,cboettig,additions,42
rfigshare,2012-09-10,emhart,additions,1
rfigshare,2012-09-13,karthikram,additions,1
rfigshare,2012-10-17,cboettig,additions,1
rfigshare,2012-09-10,cboettig,additions,282
rfigshare,2012-11-02,cboettig,additions,3
rfigshare,2012-09-07,cboettig,additions,19
rfigshare,2013-02-13,cboettig,additions,8
rfigshare,2012-08-30,cboettig,additions,4
rfigshare,2012-11-22,cboettig,additions,1
rfigshare,2012-09-10,cboettig,additions,5
rfigshare,2012-11-24,cboettig,additions,2
rfigshare,2012-09-07,emhart,additions,21
rfigshare,2012-09-10,cboettig,additions,6
rfigshare,2012-12-20,cboettig,additions,10
rfigshare,2012-11-02,cboettig,additions,36
rfigshare,2012-09-07,cboettig,additions,11
rfigshare,2012-08-30,cboettig,additions,156
rfigshare,2012-07-04,cboettig,additions,8
rfigshare,2012-08-29,cboettig,additions,61
rfigshare,2012-09-10,emhart,additions,4
rfigshare,2012-11-03,cboettig,additions,34
rfigshare,2012-09-07,cboettig,additions,6
rfigshare,2012-09-10,cboettig,additions,35
rfigshare,2012-09-13,karthikram,additions,5
rfigshare,2012-12-20,cboettig,additions,14
rfigshare,2012-06-13,cboettig,additions,249
rfigshare,2012-09-09,karthikram,additions,1
rfigshare,2012-11-26,cboettig,additions,2
rfigshare,2012-09-10,emhart,additions,15
rfigshare,2012-08-30,cboettig,additions,39
rfigshare,2012-11-06,emhart,additions,130
rfigshare,2012-11-26,cboettig,additions,34
rfigshare,2012-12-20,cboettig,additions,34
rfigshare,2012-09-10,cboettig,additions,4
rfigshare,2012-08-29,cboettig,additions,51
rfigshare,2012-09-07,cboettig,additions,1
rfigshare,2012-09-10,emhart,additions,46
rfigshare,2012-12-20,cboettig,deletions,232
rfigshare,2012-11-03,cboettig,deletions,5
rfigshare,2012-09-10,cboettig,deletions,0
rfigshare,2012-09-08,SChamberlain,deletions,17
rfigshare,2012-11-03,cboettig,deletions,0
rfigshare,2012-09-10,cboettig,deletions,156
rfigshare,2012-06-13,cboettig,deletions,0
rfigshare,2012-06-20,cboettig,deletions,0
rfigshare,2012-09-20,emhart,deletions,0
rfigshare,2012-09-09,SChamberlain,deletions,17
rfigshare,2012-11-21,cboettig,deletions,0
rfigshare,2012-09-06,cboettig,deletions,95
rfigshare,2012-11-03,cboettig,deletions,1
rfigshare,2012-09-13,karthikram,deletions,0
rfigshare,2012-09-30,cboettig,deletions,1
rfigshare,2012-09-10,cboettig,deletions,0
rfigshare,2012-09-07,cboettig,deletions,15
rfigshare,2012-09-10,emhart,deletions,13
rfigshare,2012-09-07,cboettig,deletions,170
rfigshare,2012-11-03,cboettig,deletions,55
rfigshare,2012-09-07,cboettig,deletions,0
rfigshare,2012-09-10,emhart,deletions,5
rfigshare,2012-09-07,cboettig,deletions,0
rfigshare,2012-09-10,cboettig,deletions,7
rfigshare,2012-09-07,cboettig,deletions,7
rfigshare,2012-08-30,cboettig,deletions,78
rfigshare,2012-08-30,cboettig,deletions,10
rfigshare,2012-08-30,cboettig,deletions,12
rfigshare,2012-09-07,cboettig,deletions,50
rfigshare,2012-12-20,cboettig,deletions,4
rfigshare,2012-09-10,cboettig,deletions,2
rfigshare,2012-09-13,karthikram,deletions,16
rfigshare,2012-09-07,cboettig,deletions,1
rfigshare,2012-09-07,cboettig,deletions,34
rfigshare,2012-09-07,cboettig,deletions,128
rfigshare,2012-09-07,cboettig,deletions,626
rfigshare,2013-02-13,cboettig,deletions,1
rfigshare,2012-11-22,cboettig,deletions,1
rfigshare,2012-12-20,cboettig,deletions,0
rfigshare,2012-09-07,cboettig,deletions,28
rfigshare,2012-12-20,cboettig,deletions,0
rfigshare,2012-09-10,cboettig,deletions,42
rfigshare,2012-09-07,cboettig,deletions,7
rfigshare,2012-10-17,cboettig,deletions,0
rfigshare,2012-09-07,cboettig,deletions,0
rfigshare,2012-07-04,cboettig,deletions,1
rfigshare,2012-12-20,cboettig,deletions,0
rfigshare,2012-09-10,cboettig,deletions,1
rfigshare,2012-12-20,cboettig,deletions,71
rfigshare,2012-09-10,cboettig,deletions,25
rfigshare,2012-09-13,karthikram,deletions,2
rfigshare,2012-06-28,cboettig,deletions,0
rfigshare,2013-02-11,cboettig,deletions,9
rfigshare,2012-09-07,cboettig,deletions,1
rfigshare,2012-11-02,cboettig,deletions,13
rfigshare,2012-09-21,emhart,deletions,0
rfigshare,2012-09-10,cboettig,deletions,12
rfigshare,2012-09-07,cboettig,deletions,25
rfigshare,2012-12-20,cboettig,deletions,3
rfigshare,2012-11-22,cboettig,deletions,0
rfigshare,2013-02-05,cboettig,deletions,3
rfigshare,2012-09-10,cboettig,deletions,2
rfigshare,2012-08-30,cboettig,deletions,2
rfigshare,2012-09-10,cboettig,deletions,2
rfigshare,2012-09-07,cboettig,deletions,2
rfigshare,2012-12-20,cboettig,deletions,0
rfigshare,2012-11-21,cboettig,deletions,0
rfigshare,2012-09-07,cboettig,deletions,2
rfigshare,2012-09-10,emhart,deletions,1
rfigshare,2012-09-13,karthikram,deletions,1
rfigshare,2012-10-17,cboettig,deletions,1
rfigshare,2012-09-10,cboettig,deletions,1
rfigshare,2012-11-02,cboettig,deletions,35
rfigshare,2012-09-07,cboettig,deletions,2
rfigshare,2013-02-13,cboettig,deletions,2
rfigshare,2012-08-30,cboettig,deletions,1
rfigshare,2012-11-22,cboettig,deletions,1
rfigshare,2012-09-10,cboettig,deletions,5
rfigshare,2012-11-24,cboettig,deletions,2
rfigshare,2012-09-07,emhart,deletions,1
rfigshare,2012-09-10,cboettig,deletions,4
rfigshare,2012-12-20,cboettig,deletions,6
rfigshare,2012-11-02,cboettig,deletions,16
rfigshare,2012-09-07,cboettig,deletions,2
rfigshare,2012-08-30,cboettig,deletions,117
rfigshare,2012-07-04,cboettig,deletions,5
rfigshare,2012-08-29,cboettig,deletions,24
rfigshare,2012-09-10,emhart,deletions,5
rfigshare,2012-11-03,cboettig,deletions,39
rfigshare,2012-09-07,cboettig,deletions,7
rfigshare,2012-09-10,cboettig,deletions,39
rfigshare,2012-09-13,karthikram,deletions,1
rfigshare,2012-12-20,cboettig,deletions,4
rfigshare,2012-06-13,cboettig,deletions,0
rfigshare,2012-09-09,karthikram,deletions,1
rfigshare,2012-11-26,cboettig,deletions,1
rfigshare,2012-09-10,emhart,deletions,10
rfigshare,2012-08-30,cboettig,deletions,52
rfigshare,2012-11-06,emhart,deletions,0
rfigshare,2012-11-26,cboettig,deletions,29
rfigshare,2012-12-20,cboettig,deletions,0
rfigshare,2012-09-10,cboettig,deletions,5
rfigshare,2012-08-29,cboettig,deletions,36
rfigshare,2012-09-07,cboettig,deletions,1
rfigshare,2012-09-10,emhart,deletions,66
